,beds,guests,bedrooms,baths,bath,bedroom,bed,half-bath
https://www.airbnb.com/rooms/35346510,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/35346915,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/35349576,2,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/35373443,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35376277,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/35376560,4,10,2,2,0,0,0,0
https://www.airbnb.com/rooms/3537747,4,7,3,0,1,0,0,0
https://www.airbnb.com/rooms/35390772,5,8,3,3,0,0,0,0
https://www.airbnb.com/rooms/35393221,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35402622,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35402623,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/35443048,4,5,2,2.5,0,0,0,0
https://www.airbnb.com/rooms/35443818,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/35458374,2,3,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/35472529,4,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/35473921,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35484030,3,3,0,0,0,0,0,0
https://www.airbnb.com/rooms/35512575,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/35528564,2,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/35549887,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/35550891,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/35552410,3,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/35559242,4,7,2,2,0,0,0,0
https://www.airbnb.com/rooms/35571061,2,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/3558550,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35591998,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35593206,3,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/35602455,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35611528,3,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/35622020,0,4,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/35629043,5,8,2,2,0,0,0,0
https://www.airbnb.com/rooms/35638097,0,3,0,0,0,1,1,0
https://www.airbnb.com/rooms/35639435,0,4,0,0,0,1,1,0
https://www.airbnb.com/rooms/35661308,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/35662280,2,3,0,0,0,1,0,0
https://www.airbnb.com/rooms/35663019,2,4,0,2,0,1,0,0
https://www.airbnb.com/rooms/35666458,0,3,0,0,0,1,1,0
https://www.airbnb.com/rooms/35682012,7,9,4,1.5,0,0,0,0
https://www.airbnb.com/rooms/35689822,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/35695296,3,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/35703492,4,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/35733760,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/35740894,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/35762396,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/35777031,3,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/35788423,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35790221,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35792780,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35795337,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35823446,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35826536,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35828576,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35831673,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35834126,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/35836536,2,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/35849085,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/35852395,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35852905,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/35854133,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/35855223,3,6,2,3,0,0,0,0
https://www.airbnb.com/rooms/35855477,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35856589,9,14,5,5,0,0,0,0
https://www.airbnb.com/rooms/35856676,2,6,2,3,0,0,0,0
https://www.airbnb.com/rooms/35859656,2,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/35862146,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/35863016,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/35863104,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/35863683,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35863858,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/35863861,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/35868002,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/35869981,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35870510,3,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/35872390,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35893922,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/3589440,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/35899916,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35907007,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35912769,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/35925547,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/35926458,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/35934969,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/35938156,4,5,0,0,1,1,0,0
https://www.airbnb.com/rooms/35938227,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/35938369,5,16+,5,5,0,0,0,0
https://www.airbnb.com/rooms/35955630,0,5,0,2,0,1,1,0
https://www.airbnb.com/rooms/35966056,6,8,3,2,0,0,0,0
https://www.airbnb.com/rooms/35968000,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36016567,4,7,2,2,0,0,0,0
https://www.airbnb.com/rooms/36017427,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/36019625,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/36026893,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/36027793,3,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/36033981,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36034965,3,5,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/36050768,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36053136,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36055070,5,8,4,3,0,0,0,0
https://www.airbnb.com/rooms/36059539,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36060687,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36061314,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36062033,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36063319,2,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/36063922,2,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/36075435,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/36099742,2,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/36106604,3,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/36106830,3,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/36107104,3,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/36150634,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/36155256,5,6,0,0,1,1,0,0
https://www.airbnb.com/rooms/36160853,5,6,0,2,0,1,0,0
https://www.airbnb.com/rooms/36164139,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/36170287,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/36175256,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36176363,4,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/36194754,0,4,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/36196015,4,9,3,4,0,0,0,0
https://www.airbnb.com/rooms/36200312,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/36202395,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/36203058,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/36203658,3,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/3621897,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36223873,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36236512,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36248917,4,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/36252708,2,4,2,3,0,0,0,0
https://www.airbnb.com/rooms/36256532,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/36268293,3,8,3,2,0,0,0,0
https://www.airbnb.com/rooms/36269651,2,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/36283722,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36298582,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/36314948,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36326689,3,5,3,2,0,0,0,0
https://www.airbnb.com/rooms/36329830,4,7,3,2,0,0,0,0
https://www.airbnb.com/rooms/36333604,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36335069,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36343428,2,4,0,2,0,1,0,0
https://www.airbnb.com/rooms/36361553,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36369206,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36371281,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36376007,4,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/36383315,4,5,0,0,1,1,0,0
https://www.airbnb.com/rooms/36383516,6,7,3,2.5,0,0,0,0
https://www.airbnb.com/rooms/36384398,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36417012,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/3642657,0,4,0,0,0,1,1,0
https://www.airbnb.com/rooms/36433754,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36434520,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36446306,2,3,2,0,1,0,0,0
https://www.airbnb.com/rooms/36466709,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/36467110,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/36467463,3,4,0,0,1,0,0,0
https://www.airbnb.com/rooms/3648672,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/3650384,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/36504095,2,3,0,0,0,1,0,0
https://www.airbnb.com/rooms/3650727,5,7,3,0,1,0,0,0
https://www.airbnb.com/rooms/36511973,0,2,0,0,0,1,1,Private
https://www.airbnb.com/rooms/36517127,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36535609,4,8,4,4,0,0,0,0
https://www.airbnb.com/rooms/36538062,5,10,5,4,0,0,0,0
https://www.airbnb.com/rooms/36544156,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/36551669,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36552993,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/36553345,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/36555238,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36555312,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/36555478,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36557705,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/36573402,3,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/36592871,2,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/36594762,4,5,0,0,1,1,0,0
https://www.airbnb.com/rooms/36600389,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/36602884,4,6,3,2.5,0,0,0,0
https://www.airbnb.com/rooms/36631794,4,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/36646747,2,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/36650284,6,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/36656521,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36663120,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/36664565,5,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/36665081,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/36670431,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/36680676,3,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/36683730,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/36684828,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/36685480,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36685922,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36687978,3,6,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/36690347,5,7,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/36713638,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/36714547,3,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/36721839,0,3,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/36722971,2,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/36724003,2,3,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/36726450,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/36729252,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/36730057,5,6,0,0,1,1,0,0
https://www.airbnb.com/rooms/36730164,5,6,0,0,1,1,0,0
https://www.airbnb.com/rooms/3673980,2,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/3674957,6,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/36752915,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36785635,3,5,2,0,0,0,0,0
https://www.airbnb.com/rooms/36789536,0,3,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/36793013,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36794595,2,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/36796681,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36797583,2,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/36799723,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/36800364,3,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/36814004,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/36822917,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/36857112,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/36857639,2,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/36858158,2,4,0,0,1,0,0,0
https://www.airbnb.com/rooms/36858868,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/36862065,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/36862884,2,3,0,0,0,0,0,0
https://www.airbnb.com/rooms/36892592,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/36892737,4,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/36893211,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/3689924,4,8,4,4,0,0,0,0
https://www.airbnb.com/rooms/36909030,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/36910037,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36911734,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/36922823,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/3694666,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/3694695,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/36957657,3,6,3,2.5,0,0,0,0
https://www.airbnb.com/rooms/36973042,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/36973203,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/36985498,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/36985736,4,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/36991531,0,3,0,0,0,1,1,0
https://www.airbnb.com/rooms/37005606,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/37007915,0,4,0,0,0,1,1,0
https://www.airbnb.com/rooms/37009556,0,3,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/37012678,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/37013460,0,6,2,1.5,0,0,1,0
https://www.airbnb.com/rooms/37030888,3,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/37031483,0,3,0,0,0,1,1,0
https://www.airbnb.com/rooms/37039713,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/37040698,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/37045325,2,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/37071588,4,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/37072752,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/37072880,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37079377,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37134450,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/37148698,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/37149871,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/37151610,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37151628,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/37162745,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/37179135,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37193145,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/37207735,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/37212330,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/37228282,5,6,4,1.5,0,0,0,0
https://www.airbnb.com/rooms/37230372,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/37237815,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/37242660,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37248047,0,3,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/37268370,7,12,5,6,0,0,0,0
https://www.airbnb.com/rooms/37272720,4,6,3,0,1,0,0,0
https://www.airbnb.com/rooms/37275577,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37279936,3,4,0,2,0,1,0,0
https://www.airbnb.com/rooms/37287649,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/37289435,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37301108,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/37310834,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37311388,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/37315650,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/37321832,2,3,2,0,1,0,0,0
https://www.airbnb.com/rooms/37323203,2,3,2,0,1,0,0,0
https://www.airbnb.com/rooms/37355238,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37375619,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/37384018,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/37389172,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/37399981,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37406013,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37406409,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37410441,3,4,2,0,0,0,0,0
https://www.airbnb.com/rooms/37414196,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37414228,4,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37418314,3,3,0,0,0,1,0,0
https://www.airbnb.com/rooms/37424457,2,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/37425400,3,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/37445484,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/3745203,4,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/37475764,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/37481241,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/37482757,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37490547,2,2,0,0,1,0,0,0
https://www.airbnb.com/rooms/37521614,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/37523480,3,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/37547556,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37549866,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37550551,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/37556946,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37561124,0,5,0,2,0,1,1,0
https://www.airbnb.com/rooms/37561677,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/37581224,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37588646,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/37590675,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/37646905,2,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/37649523,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/37666997,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/37736204,3,7,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/37738179,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/37738627,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37742653,4,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/37765345,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/37790594,4,6,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/37791022,2,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/37824157,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/37900762,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37921019,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/37938988,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37961724,3,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/37980668,0,4,0,0,1,0,1,0
https://www.airbnb.com/rooms/37991344,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/37991708,0,3,2,1.5,0,0,1,0
https://www.airbnb.com/rooms/37992186,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/3799685,2,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/38007329,7,11,2,2,0,0,0,0
https://www.airbnb.com/rooms/38010209,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/38023012,2,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/38024177,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/38032814,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/38058651,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/38063375,3,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/38081756,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/38095335,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/38099236,0,4,0,0,1,0,1,0
https://www.airbnb.com/rooms/38109139,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/38154105,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/38172786,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/38200470,7,16+,7,7,0,0,0,0
https://www.airbnb.com/rooms/38233653,5,7,2,2.5,0,0,0,0
https://www.airbnb.com/rooms/38336669,2,5,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/38343657,4,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/3841029,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/3841032,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/3841083,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/3841142,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/38487257,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/38487804,5,7,2,0,1,0,0,0
https://www.airbnb.com/rooms/38516768,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/38538459,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/38548699,6,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/38564144,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/38564858,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/38565158,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/38565186,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/38565374,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/38565555,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/38565725,0,3,0,0,1,0,1,0
https://www.airbnb.com/rooms/38566308,2,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/38568385,0,8,3,3,0,0,1,0
https://www.airbnb.com/rooms/3860491,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/38613118,6,8,4,2,0,0,0,0
https://www.airbnb.com/rooms/38614608,4,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/38642240,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/3873421,0,5,0,2,0,1,1,0
https://www.airbnb.com/rooms/38736828,2,2,0,0,0,0,0,0
https://www.airbnb.com/rooms/38737607,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/38738330,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/38738693,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/38738879,3,3,0,0,0,0,0,0
https://www.airbnb.com/rooms/38739422,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/38741695,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/38742163,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/38742477,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/38751251,4,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/38805706,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/388119,2,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/388137,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/3882388,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/3882600,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/3882794,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/38865626,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/38867917,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/38888132,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/3892831,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/38938376,3,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/38939033,0,4,0,0,1,0,1,0
https://www.airbnb.com/rooms/38939765,2,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/3925559,10,10,4,3.5,0,0,0,0
https://www.airbnb.com/rooms/3942950,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/3955663,6,8,3,3,0,0,0,0
https://www.airbnb.com/rooms/3964218,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/3979142,3,4,0,0,1,0,0,0
https://www.airbnb.com/rooms/4002373,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/4018260,7,10,4,3.5,0,0,0,0
https://www.airbnb.com/rooms/4018701,4,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/4019283,0,3,0,0,1,1,1,0
